Word		Original_feature		Predicted_feature
संस्थानों		m		m
की		f		m
पहचान		f		m
के		UNK		m
लिए		UNK		UNK
केंद्र		m		m
ने		UNK		UNK
नवंबर		any		m
2003		any		UNK
में		UNK		UNK
प्रोफेसर		m		m
एस.		m		m
के.		m		m
जोशी		any		m
की		f		m
अध्यक्षता		f		m
में		UNK		UNK
विशेषज्ञ		any		m
समिति		f		m
गठित		any		m
की		f		m
थी		f		m
।		UNK		UNK
समिति		f		m
ने		UNK		UNK
इस		any		m
वर्ष		m		m
अपनी		f		m
रिपोर्ट		f		m
सौंप		f		m
दी		f		m
है		any		m
।		UNK		UNK
जोशी		any		m
समिति		f		m
ने		UNK		UNK
उन्नत		any		m
रूप		m		m
दिये		m		UNK
जाने		any		m
के		UNK		m
लिए		UNK		UNK
इंस्टीट्यूट		m		m
ऑफ		UNK		m
टेक्नोलॉजी		m		m
,		UNK		UNK
वाराणसी		f		m
,		UNK		UNK
हैदराबाद		m		m
स्थित		any		m
उस्मानिया		m		m
विश्वविद्यालय		m		m
के		m		m
यूनिवर्सिटी		m		m
कॉलेज		m		m
ऑफ		UNK		m
टेक्नोलॉजी		f		m
के		UNK		m
साथ		m		m
यूनिवर्सिटी		f		m
कॉलेज		m		m
ऑफ		UNK		m
इंजीनियरिंग		f		m
को		UNK		m
सम्मिलित		any		m
करने		any		m
,		UNK		UNK
बंगाल		m		m
इंजीनियरिंग		f		m
कॉलेज		m		m
,		UNK		UNK
हावड़ा		m		m
,		UNK		UNK
यादवपुर		m		m
विश्वविद्यालय		m		m
के		m		m
इंजीनियरिंग		f		m
व		UNK		UNK
टेक्नोलॉजी		any		m
डिपार्टमेंट		m		m
,		UNK		UNK
ज़ाकिर		m		m
हुसैन		m		m
कॉलेज		m		m
ऑफ		UNK		m
इंजीनियरिंग		f		m
एंड		UNK		m
टेक्नोलॉजी		f		m
,		UNK		UNK
अलीगढ़		m		m
मुस्लिम		any		m
विश्वविद्यालय		m		m
,		UNK		UNK
आंध्र		m		m
यूनिवर्सिटी		m		m
कॉलेज		m		m
ऑफ		UNK		m
इंजीनियरिंग		f		m
,		UNK		UNK
NULL		UNK		UNK
विशाखापट्टनम्		m		m
व		UNK		UNK
कोचीन		m		m
इंस्टीट्यूट		m		m
ऑफ		UNK		m
साइंस		m		m
एंड		UNK		m
टेक्नोलॉजी		f		m
की		f		m
पहचान		f		m
की		f		m
थी		f		m
।		UNK		UNK
समिति		f		m
ने		UNK		UNK
कहा		m		m
था		m		m
कि		UNK		m
सभी		UNK		m
संस्थान		m		m
मौजूदा		any		m
आईआईटी		m		m
के		m		m
स्तर		m		m
की		f		m
तुलना		f		m
में		UNK		UNK
काफी		UNK		m
पीछे		m		m
हैं		any		m
।		UNK		UNK
इन्हें		any		m
आईआईटी		m		m
के		UNK		m
समकक्ष		any		m
बनाये		any		m
जाने		any		m
से		UNK		UNK
मौजूदा		any		m
आईआईटी		m		m
की		f		m
प्रतिष्ठा		f		m
को		UNK		m
लेकर		any		m
खतरा		m		m
उत्पन्न		any		m
हो		any		UNK
जायेगा		m		m
।		UNK		UNK
पिछले		m		m
वर्ष		m		m
मई		f		m
में		UNK		UNK
सभी		UNK		m
चुने		m		m
हुए		m		UNK
संस्थानों		m		m
के		UNK		m
साथ		m		m
हुई		f		m
बैठक		f		m
में		UNK		UNK
संस्थानों		m		m
को		UNK		m
कहा		m		m
गया		m		m
कि		UNK		m
वे		any		UNK
जोशी		m		m
समिति		f		m
की		f		m
सिफारिशों		f		m
के		m		m
आधार		m		m
पर		UNK		m
विजन		m		m
डॉक्यूमेंट		m		m
तैयार		any		m
करें		any		m
।		UNK		UNK
जापान		m		m
के		m		m
विज्ञान		m		m
-		UNK		UNK
दूत		m		m
'		UNK		UNK
क्विरिओ		m		m
'		UNK		UNK
रोबोट		m		m
ने		UNK		UNK
मंगलवार		m		m
को		UNK		m
ठुमके		m		m
लगाकर		any		m
राजधानी		f		m
के		m		m
बच्चों		m		m
का		m		m
दिल		m		m
जीत		any		m
लिया		m		m
।		UNK		UNK
यही		any		m
नहीं		UNK		m
NULL		UNK		UNK
NULL		UNK		UNK
उसने		any		m
गेंद		f		m
में		UNK		UNK
किक		f		m
लगाकर		any		m
उसका		m		m
पीछा		m		m
भी		UNK		m
किया		m		m
।		UNK		UNK
वह		any		UNK
मुँह		m		UNK
के		m		m
बल		m		m
गिरा		m		m
तो		UNK		UNK
बिना		UNK		m
किसी		any		m
की		f		m
मदद		f		m
के		m		m
खुद		UNK		m
ही		UNK		m
खड़ा		m		m
हो		any		UNK
गया		m		m
।		UNK		UNK
क्विरिओ		m		m
झुककर		any		m
अभिवादन		m		m
करना		any		m
व		UNK		UNK
नमस्कार		m		m
करना		any		m
भी		UNK		m
जानता		m		m
है		any		m
।		UNK		UNK
जापान		m		m
की		f		m
सोनी		m		m
रोबोट		m		m
कंपनी		f		m
द्वारा		UNK		m
विकसित		any		m
दो		any		UNK
पैरों		m		m
से		UNK		m
चलने		any		m
वाला		m		m
यह		any		UNK
रोबोट		m		m
मंगलवार		m		m
को		UNK		m
राजधानी		f		m
पहुँचा		m		m
।		UNK		UNK
क्विरिओ		m		m
वास्तव		UNK		m
में		UNK		UNK
साइंस		f		m
प्रोग्राम		m		m
का		m		m
एक		any		m
हिस्सा		m		m
है		any		m
,		UNK		UNK
जिसका		m		m
उद्देश्य		m		m
बच्चों		m		m
में		UNK		UNK
विज्ञान		m		m
के		UNK		m
प्रति		UNK		m
जिज्ञासा		f		m
पैदा		any		m
करना		m		m
है		any		m
।		UNK		UNK
क्विरिओ		m		m
की		f		m
यह		any		UNK
पहली		f		m
विदेश		m		m
यात्रा		f		m
है		any		m
।		UNK		UNK
उसने		any		m
यहाँ		UNK		m
आर.		m		m
के.		m		m
पुरम्		m		m
स्थित		any		m
देहली		f		m
पब्लिक		m		m
स्कूल		m		m
के		m		m
बच्चों		m		m
को		UNK		m
अपने		m		m
करतब		m		m
दिखाए		m		m
।		UNK		UNK
उसे		any		m
जापान		m		m
की		f		m
नेशनल		any		m
फेडरेशन		m		m
ऑफ		UNK		m
यूनेस्को		m		m
एसोसिएशंस		f		m
(		UNK		UNK
एनएफयूएजे		f		m
)		UNK		UNK
ने		UNK		UNK
विज्ञान		m		m
-		UNK		UNK
दूत		m		m
नियुक्त		any		m
किया		m		m
है		any		m
।		UNK		UNK
सोनी		m		m
ने		UNK		UNK
मनोरंजन		m		m
व		UNK		UNK
शैक्षणिक		any		m
उद्देश्य		m		m
से		UNK		m
क्विरिओ		m		m
को		UNK		m
विकसित		any		m
किया		m		m
है		any		m
।		UNK		UNK
सुनने		any		m
के		UNK		m
लिए		UNK		UNK
क्विरिओ		m		m
में		UNK		UNK
सात		any		m
माइक्रोफोन		m		m
लगाए		m		m
गए		m		m
हैं		any		m
।		UNK		UNK
जिनकी		f		m
मदद		f		m
से		UNK		UNK
वह		any		UNK
आवाज		f		m
को		UNK		m
पहचान		any		m
व		UNK		UNK
समझ		any		m
सकता		m		m
है		any		m
और		UNK		m
उसके		any		m
मुताबिक		UNK		m
सीपीयू		m		m
की		f		m
मदद		f		m
से		UNK		UNK
अपनी		f		m
आवाज		f		m
या		UNK		m
शारीरिक		any		m
भंगिमा		f		m
से		UNK		UNK
प्रतिक्रिया		f		m
दे		m		UNK
सकता		m		m
है		any		m
।		UNK		UNK
हालांकि		UNK		m
अभी		UNK		m
वह		any		UNK
अपनी		f		m
प्रतिक्रियाएँ		f		m
केवल		UNK		m
जापानी		any		m
भाषा		f		m
में		UNK		UNK
ही		UNK		m
देता		m		m
है		any		m
,		UNK		UNK
पर		UNK		m
इंजीनियरों		m		m
ने		UNK		UNK
उम्मीद		f		m
जताई		f		m
है		any		m
कि		UNK		m
जल्द		UNK		m
ही		UNK		m
वह		any		UNK
अंग्रेजी		f		m
में		UNK		UNK
भी		UNK		m
बात		f		m
करने		any		m
लगेगा		m		m
।		UNK		UNK
आँखों		f		m
के		m		m
स्थान		m		m
पर		UNK		m
सीसीडी		m		m
कैमरे		m		m
लगे		m		m
हैं		any		m
।		UNK		UNK
जिसकी		f		m
मदद		f		m
से		UNK		UNK
वह		any		UNK
चेहरा		m		m
देखकर		any		m
व्यक्ति		m		m
को		UNK		m
पहचान		m		m
सकता		m		m
है		any		m
।		UNK		UNK
माँसपेशियों		f		m
की		f		m
तर्ज		f		m
पर		UNK		m
क्विरिओ		m		m
के		m		m
शरीर		m		m
में		UNK		UNK
इंजीनियरों		m		m
ने		UNK		UNK
एक्यूरेटर		m		m
फिट		UNK		m
किए		m		m
हैं		any		m
।		UNK		UNK
वह		any		UNK
असमतल		any		m
जमीन		f		m
पर		UNK		m
चल		m		m
सकता		m		m
है		any		m
और		UNK		m
अपना		m		m
संतुलन		m		m
संभाल		m		m
सकता		m		m
है		any		m
।		UNK		UNK
अपने		m		m
सेंसर		m		m
की		f		m
मदद		f		m
से		UNK		UNK
वह		any		UNK
दूरी		f		m
आँक		m		m
सकता		m		m
है		any		m
।		UNK		UNK
58		any		UNK
सेंटीमीटर		m		m
ऊँचा		m		m
व		UNK		UNK
सात		any		m
किलोग्राम		m		m
वजन		m		m
वाला		m		m
क्विरिओ		m		m
बैटरी		f		m
की		f		m
मदद		f		m
से		UNK		UNK
एक		any		m
घंटे		m		m
तक		UNK		m
सक्रिय		any		m
रह		m		UNK
सकता		m		m
है		any		m
।		UNK		UNK
राजधानी		f		m
में		UNK		UNK
आज		m		m
बच्चों		m		m
को		UNK		m
क्विरिओ		m		m
से		UNK		UNK
मिलने		any		m
का		m		m
मौका		m		m
तो		UNK		UNK
मिला		m		m
।		UNK		UNK
इंजीनियरों		m		m
ने		UNK		UNK
बताया		m		m
कि		UNK		m
क्विरियो		m		m
दुनिया		f		m
का		m		m
पहला		m		m
ऐसा		m		m
रोबोट		m		m
है		any		m
,		UNK		UNK
जो		any		UNK
दौड़		m		m
भी		UNK		m
सकता		m		m
है		any		m
।		UNK		UNK
हालांकि		UNK		m
ऐसा		m		m
पिछले		m		m
साल		m		m
सोनी		m		m
की		f		m
रोबो		m		m
लैब		f		m
में		UNK		UNK
संभव		any		m
हो		m		UNK
सका		m		m
था		m		m
।		UNK		UNK
क्विरिओ		m		m
30		any		UNK
अक्तूबर		m		m
तक		UNK		m
भारत		m		m
में		UNK		UNK
रहेगा		m		m
।		UNK		UNK
बुधवार		m		m
को		UNK		m
राजधानी		f		m
के		m		m
धौलाकुँआ		m		m
स्थित		any		m
स्प्रिंगडेल्स		m		m
स्कूल		m		m
में		UNK		UNK
वह		any		UNK
अपने		m		m
करतब		m		m
दिखाएगा		m		m
।		UNK		UNK
इसके		any		m
बाद		m		m
कर्नाटक		m		m
के		m		m
गोकक		m		m
में		UNK		UNK
29		any		UNK
व		UNK		UNK
30		any		UNK
अक्तूबर		m		m
को		UNK		m
वह		any		UNK
बच्चों		m		m
से		UNK		UNK
मिलेगा		m		m
।		UNK		UNK
चुनाव		m		m
आयोग		m		m
लाभ		m		m
के		UNK		m
पद		m		m
को		UNK		m
ले		any		UNK
कर		any		m
सांसदों		m		m
और		UNK		m
विधायकों		m		m
के		UNK		m
खिलाफ		UNK		m
याचिकाओं		f		m
की		f		m
बाढ़		f		m
से		UNK		UNK
निबटने		any		m
की		f		m
तैयारी		f		m
कर		m		m
रहा		m		m
है		any		m
।		UNK		UNK
वहीं		UNK		m
दूसरी		f		m
ओर		f		m
चुनाव		m		m
आयुक्त		m		m
नवीन		m		m
चावला		any		m
का		m		m
मामला		m		m
भी		UNK		m
आयोग		m		m
के		m		m
गले		m		m
की		f		m
फांस		f		m
बना		m		m
हुआ		m		m
है		any		m
।		UNK		UNK
इससे		any		m
भी		UNK		m
आयोग		m		m
को		UNK		m
देर		f		m
-		UNK		UNK
सवेर		f		m
निबटना		any		m
ही		UNK		m
है		any		m
।		UNK		UNK
बहरहाल		UNK		m
,		UNK		UNK
सोनिया		f		m
के		m		m
इस्तीफे		m		m
के		UNK		m
बाद		m		m
उनके		any		m
खिलाफ		UNK		m
चुनाव		m		m
आयोग		m		m
में		UNK		UNK
पहुँची		f		m
याचिका		f		m
का		m		m
अब		UNK		m
कोई		any		m
मतलब		m		m
नहीं		UNK		m
है		any		m
।		UNK		UNK
लेकिन		UNK		m
,		UNK		UNK
इस		any		m
मामले		m		m
में		UNK		UNK
आयोग		m		m
को		UNK		m
अपना		m		m
फैसला		m		m
सुनाना		m		m
है		any		m
कि		UNK		m
यदि		UNK		UNK
वह		any		UNK
लाभ		m		m
के		UNK		m
पद		m		m
पर		UNK		m
थीं		f		m
तो		UNK		UNK
संसद		f		m
सदस्य		any		m
के		m		m
रूप		m		m
में		UNK		UNK
उनका		m		m
संसद		f		m
में		UNK		UNK
जाना		any		m
वैध		any		m
है		any		m
या		UNK		m
अवैध		any		m
NULL		UNK		UNK
।		UNK		UNK
आयोग		m		m
मार्क्र्सवादी		any		m
कम्युनिस्ट		m		m
पार्टी		f		m
(		UNK		UNK
माकपा		f		m
)		UNK		UNK
के		m		m
दस		any		m
सांसदों		m		m
,		UNK		UNK
झारखंड		m		m
के		m		m
चार		any		m
विधायकों		m		m
और		UNK		m
राष्ट्रीय		any		m
लोकदल		m		m
(		UNK		UNK
रालोद		m		m
)		UNK		UNK
की		f		m
एक		any		m
विधायक		any		m
के		UNK		m
खिलाफ		UNK		m
आयोग		m		m
में		UNK		UNK
पहुँची		f		m
याचिकाओं		f		m
को		UNK		m
निबटाने		any		m
में		UNK		UNK
यह		any		UNK
तेजी		f		m
से		UNK		UNK
काम		m		m
कर		m		m
रहा		m		m
है		any		m
।		UNK		UNK
हालांकि		UNK		m
याचिकाकर्ताओं		m		m
ने		UNK		UNK
अपने		m		m
विरोधी		m		m
के		UNK		m
खिलाफ		UNK		m
जो		any		UNK
शिकायत		f		m
की		f		m
है		any		m
उसमें		any		m
पुख्ता		any		m
जानकारी		f		m
न		UNK		UNK
होने		any		UNK
के		UNK		m
चलते		UNK		m
आयोग		m		m
ने		UNK		UNK
उनसे		any		m
